device_name_in_vd,ip,day,batch,org,type,softwareVersion,ping-status,sync-status,serialNo,model,existing-packageName
GNE000294,100.110.10.39,1,5,IPC041200213,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA4509826,FWA-1010VC,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
GNE000402,100.110.15.236,1,5,IPC041103199,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076490,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GNE000403,100.110.10.68,1,5,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464860,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GNE000404,100.110.8.132,1,5,IPC05517,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3887916,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GOA000200,100.110.15.197,1,5,IPC04946,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3390138,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GOA000322,100.110.3.58,1,5,IPC01281,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2726960,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
GOT000026,100.110.8.34,1,5,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078153,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GOT000035,100.110.3.237,1,5,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3316633,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GOT000036,192.168.28.193,1,5,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076491,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GRO000050,100.110.8.43,1,6,IPC05398,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3934025,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GRO000055,100.110.8.46,1,6,IPC05398,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3934032,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GRO002588,100.110.9.188,1,6,IPC05541,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076460,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GRO002590,100.110.9.190,1,6,IPC05541,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076461,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GVA000242,100.110.3.128,1,6,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3725736,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
GVA000288,100.110.3.207,1,6,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3934030,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GVA000291,100.110.3.208,1,6,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3957781,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
GVA000292,100.110.3.209,1,6,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3957767,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
GVA000519,100.110.2.56,1,6,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3094339,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
GVA000888,100.110.8.12,1,6,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3874365,FWA-3260,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
GVA002314,100.110.3.227,1,6,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3957763,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAG000358,100.110.2.234,1,6,IPC05144,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3382049,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
HAJ000024,100.110.9.40,1,6,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464814,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAJ000080,100.110.9.221,1,6,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268093,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAJ000085,100.110.9.222,1,6,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4269761,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAJ000345,100.110.10.53,1,6,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464836,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAJ000592,100.110.10.1,1,6,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4099168,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAJ000593,100.110.10.2,1,6,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268105,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAJ000658,100.110.3.193,1,6,IPC05410,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA2726961,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAJ000667,100.110.2.92,1,6,IPC05410,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3860050,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAJ001263,100.110.3.191,1,6,IPC02862,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3773431,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
HAJ003124,100.110.10.15,1,6,IPC060302230,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4435684,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAM000082,100.110.8.244,1,6,IPC04946,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4099164,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAM000502,192.168.28.110,1,6,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2830644,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
HAM000670,100.110.3.196,1,6,IPC05410,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3372808,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAM000900,100.110.8.71,1,6,IPC04932,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268138,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAM000908,100.110.9.83,1,6,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076470,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAM000943,100.110.8.162,1,6,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4047790,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAM000965,100.110.8.66,1,6,IPC04932,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4269760,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAM000981,100.110.3.239,1,6,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882137,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
HAM001132,100.110.2.63,1,7,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3300294,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
HAM002514,100.110.9.243,1,7,IPC04946,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4464871,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAM002675,192.168.28.209,1,7,IPC03087,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2945726,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
HAM005788,100.110.3.192,1,7,IPC05410,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3805243,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAM006542,100.110.8.193,1,7,IPC04946,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA2882114,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HAM009908,100.110.9.162,1,7,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268100,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HKG000074,100.110.10.252,1,7,IPC05566,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4506876,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
HKG000224,100.110.3.13,1,7,IPC04932,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3121054,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
HKG000235,100.110.3.12,1,7,IPC04932,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3121058,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
HUN000059,192.168.28.34,1,7,IPC04489,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
HUN000060,192.168.28.32,1,7,IPC04489,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2476142,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
HUN000062,100.110.2.235,1,7,IPC05162,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3094316,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
HUN000063,100.110.3.62,1,7,IPC05162,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3412734,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
ITA000210,192.168.28.71,1,7,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2727036,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
ITA000460,100.110.3.47,1,7,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3473122,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
ITA000484,100.110.3.97,1,7,IPC01281,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372795,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
ITA000485,100.110.10.24,1,7,IPC04472,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3412736,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
ITA000501,100.110.2.219,1,7,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3316623,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
JAE000001,192.168.28.246,1,7,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSE0117731,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
JAE000018,100.110.2.210,1,7,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3316628,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
JPN000066,192.168.28.219,1,7,IPC04733,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2830623,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LAT000010,100.110.3.114,1,7,IPC05162,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSE0117717,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LAT000011,100.110.3.115,1,7,IPC05162,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSE0117716,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LEJ000099,100.110.15.253,1,7,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4047786,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LEJ000204,100.110.8.170,1,7,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA2876188,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LEJ007248,192.168.28.235,1,7,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882131,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LEJ008546,192.168.28.190,1,7,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882140,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LGG000902,100.110.15.238,1,7,IPC041103199,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268111,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LIG000015,192.168.28.172,1,7,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2787995,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LIL000091,192.168.28.146,1,7,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2830637,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LIL000195,100.110.3.145,1,8,IPC060800966,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3957779,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LIL000344,100.110.3.161,1,8,IPC060800966,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3725715,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LIS000012,100.110.9.55,1,8,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4099151,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LIS000025,100.110.9.56,1,8,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4099156,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LIS000272,100.110.10.61,1,8,IPC05560,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4047788,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LIS000408,100.110.10.62,1,8,IPC05560,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4047791,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LIS000470,192.168.28.78,1,8,IPC04458,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2727045,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LIS000557,100.110.2.150,1,8,IPC05020,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3300296,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LIS000559,100.110.2.18,1,8,IPC05398,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3874029,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LIS000689,100.110.2.16,1,8,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2945748,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LIS000725,100.110.2.200,1,8,IPC05020,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2830629,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LIS000900,100.110.3.184,1,8,IPC05398,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3860046,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LIS000989,192.168.28.101,1,8,IPC03094,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2726956,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LIS009635,192.168.28.133,1,8,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSE0117730,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LMC000004,100.110.8.233,1,8,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078114,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LON000171,100.110.8.100,1,8,IPC05319,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4047784,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LON000592,100.110.3.56,1,8,IPC01281,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3455024,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LON000671,100.110.2.19,1,8,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3094328,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LON000968,100.110.2.20,1,8,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2945746,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LON002113,100.110.2.48,1,8,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882132,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LRH000063,192.168.28.179,1,8,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2820862,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LUG000003,100.110.3.249,1,8,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3773432,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LUG000137,100.110.2.54,1,8,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2726964,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LUG000278,100.110.2.65,1,8,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2726957,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LUG000602,100.110.3.202,1,8,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3725729,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LUX000414,100.110.3.129,1,8,IPC04932,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3725735,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LUX000985,100.110.3.126,1,8,IPC04932,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3725720,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LUX001010,100.110.9.140,1,8,IPC041103199,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076498,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
LYS000410,100.110.2.236,1,8,IPC05162,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372810,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LYS000411,100.110.3.6,1,8,IPC05162,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372802,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
LYS007531,192.168.28.188,1,9,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2787998,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MAD000012,100.110.8.184,1,9,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4099162,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
MAD000013,100.110.8.189,1,9,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3725728,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
MAD000235,192.168.28.126,1,9,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSE0117709,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MAD000761,100.110.2.27,1,9,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3007162,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MAD000880,100.110.3.8,1,9,IPC05020,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3316620,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MAD001216,100.110.2.26,1,9,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3007159,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MAD002354,100.110.8.112,1,9,IPC05515,branch,16.1-R2-S9 80561de 20191106,REACHABLE,OUT_OF_SYNC,KSA4076493,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
MAD004852,100.110.3.7,1,9,IPC05020,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3316616,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MCM000004,100.110.2.243,1,9,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372812,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MEX000017,192.168.28.77,1,9,IPC01941W,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2654565,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MEX000018,192.168.28.76,1,9,IPC04489,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2654557,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MGL000030,192.168.28.200,1,9,IPC04489,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882129,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MGL000032,192.168.28.201,1,9,IPC04489,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2945740,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MHG000075,192.168.28.205,1,9,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2727042,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MHG008748,192.168.28.236,1,9,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,OUT_OF_SYNC,KSA2882156,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MIL000101,100.110.10.56,1,9,IPC05560,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076505,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
MIL000204,100.110.9.181,1,9,IPC04968,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3390115,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
MIL000235,100.110.10.66,1,9,IPC05560,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078122,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
MIL000490,100.110.3.39,1,9,IPC01281,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3455028,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MIL000552,192.168.28.85,1,9,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2624097,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MIL000553,192.168.28.86,1,9,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2727035,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MIL000648,100.110.2.146,1,9,IPC05020,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372824,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MIL000665,100.110.2.207,1,9,IPC05020,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3300287,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MIL000826,100.110.3.46,1,9,IPC01281,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3473125,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MIL000956,100.110.3.171,1,9,IPC05398,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3860039,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MIL000962,100.110.8.123,1,9,IPC05517,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4198947,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
MIL000996,100.110.8.136,1,9,IPC05517,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4007951,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
MIL001370,100.110.3.71,1,9,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3316618,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MIL001844,192.168.28.33,1,9,IPC04248,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA1701225,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MIL009023,100.110.3.180,1,10,IPC05398,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3773430,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MPL000142,100.110.3.45,1,10,IPC01281,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372809,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
